"Strain","Well","cells_per_ml_start","FSCH_start","cells_per_ml_end","FSCH_end","Hours","Temperature","MicroResp_start","MicroResp_end","ATP_start","ATP_end","OD_start","OD_end","Plate","growth_rate","cell_volume_start","cell_volume_end","cell_diameter_start","cell_diameter_end","mean_diameter_start","mean_diameter_end","mean_volume_start","mean_volume_end","biomass_start","biomass_end","biomass_increase","growth_rate_biomass","CO2_raw","CO2_respired","Resp_rate","C_respired","Resp_rate_per_cell","Resp_rate_per_biomass","ATP_per_ml_start","ATP_per_cell_start","ATP_per_biomass_start","ATP_per_ml_end","ATP_per_cell_end","ATP_per_biomass_end","ATP_per_cell_change","ATP_per_biomass_change","Phylum","Class","Order","Family","Genus","Species","CUE","Gram_type","Motility","Spore_forming","Shape","Aero_anaero"
"21_21_02","H02",60700000,39991.2899670511,95300000,43216.6604407135,5,5,0.904010416666667,0.706412511384335,8058,9530,0.046,0.1455,1,0.090217222518941,0.230739455876644,0.2505236259411,0.760982052048888,0.782137944171319,0.756264456518863,0.770171385137031,0.226474698961193,0.23919977063683,4.23646707286075,6.81250183958808,2.57603476672733,0.0950059491289857,0.0699305029595064,0.0198556366952906,0.00397112733905812,7.44586376073399,1.94145996458917e-08,0.27460862050878,0.0108776476826264,1.79203421460073e-10,0.00256762238335564,0.0133260798050689,1.39832946537974e-10,0.00195612127803471,-6.53476959636934e-11,-0.000975775190604746,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.25704059561855,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","A11",107300000,43196.2502050326,278300000,40185.7432411067,6,10,0.929,0.48058658008658,11934,20455,0.0585,0.1645,1,0.158845169815865,0.250395004903974,0.231901609145226,0.782004069086958,0.762257512502925,0.781424307904393,0.775768290714923,0.249838505093875,0.244452618831051,7.81791684402808,20.0844064634702,12.2664896194421,0.157254264217164,0.148243612494732,0.100513452697425,0.0167522421162375,37.6925447615345,3.50133255756611e-08,0.483211870456642,0.0174948853418472,1.63046461713394e-10,0.00223779373596319,0.0335789703838912,1.20657457362167e-10,0.00167189259214431,-2.4716305082692e-11,-0.000325290142431346,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.245530958943292,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","B11",64800000,43194.2793209877,108300000,40770.6071006463,6,10,0.929,0.59678800856531,6338,9532,0.0385,0.0995,1,0.0855999251081189,0.250382587136166,0.235420563931797,0.781991141638598,0.766093759166607,0.781424307904393,0.775768290714923,0.249838505093875,0.244452618831051,4.72135145846244,7.81581466041618,3.09446320195374,0.0840090195094179,0.0961865690338987,0.0484564092365917,0.00807606820609862,18.1711534637219,3.57574569108676e-08,0.493313601169544,0.00813508704402623,1.255414667288e-10,0.00172304203904268,0.0133294638369388,1.23079075133322e-10,0.00170544778965229,-2.4716305082692e-11,-0.000325290142431346,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.145514858590884,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","C11",33100000,38956.3981873112,68800000,43263.6056686047,6,10,0.929,0.693976112920738,3231,4759,0.0195,0.0585,1,0.121945077092713,0.224619678159815,0.250819632098984,0.754193976375303,0.782445867923036,0.781424307904393,0.775768290714923,0.249838505093875,0.244452618831051,2.41167798264054,4.96517127088304,2.5534932882425,0.120354171494012,0.0711589499359337,0.0234287901386267,0.00390479835643778,8.78579630198501,3.00107733155865e-08,0.414102218208039,0.00359996036435337,1.08760131853576e-10,0.00149272016839155,0.00575167055897415,8.3599862775787e-11,0.00115840325442615,-2.4716305082692e-11,-0.000325290142431346,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.225189882304723,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","D11",13500000,47084.5177777778,21300000,44762.284741784,6,10,0.929,0.765703108252948,1728,2028,0.0175,0.0425,1,0.0760028978784989,0.275701541861602,0.260392314223452,0.807508044516713,0.792276023267121,0.781424307904393,0.775768290714923,0.249838505093875,0.244452618831051,0.983614887179675,1.53718238473559,0.553567497555918,0.0744119922797978,0.0584661699454911,0.0107360101481841,0.00178933502469735,4.02600380556903,3.92292251401426e-08,0.541185971757992,0.00168821565477639,1.25053011464918e-10,0.00171633804731953,0.0020490484161791,9.61994561586434e-11,0.00133298978476881,-2.4716305082692e-11,-0.000325290142431346,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.120877580217647,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","E07",1.84e+08,36540.833826087,335800000,36532.6497974985,4,15,0.863072916666667,0.445751776960784,15979,26482,0.2185,0.3485,1,0.150394996758613,0.210758482574424,0.210712517129174,0.738349775078693,0.738296094291522,0.753708496827659,0.746284874976169,0.224186189893603,0.217626882969815,12.7850085118976,23.0311330709319,10.2461245590344,0.147143409471784,0.170941622793597,0.118054616839983,0.0295136542099956,44.2704813149934,4.38607305261576e-08,0.635763260744405,0.0249054854949665,1.35355899429166e-10,0.00194802259785669,0.0458955359015833,1.36675211142297e-10,0.00199276065837633,5.01978657260644e-11,0.000754800374768816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.187945019591099,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","F07",103100000,37633.0592240543,236100000,36101.6295595087,4,15,0.863072916666667,0.522254343302362,9185,17576,0.1045,0.1755,1,0.207139013267138,0.2169531113323,0.208301133456104,0.745513914169524,0.735468940718946,0.753708496827659,0.746284874976169,0.224186189893603,0.217626882969815,7.16377379117738,16.1931224480257,9.02934865684832,0.203887425980308,0.124122764275447,0.0712357583218326,0.0178089395804581,26.7134093706872,4.16044305116186e-08,0.603202787126481,0.0127445875297817,1.23613846069658e-10,0.00177903265810507,0.0279481620759455,1.18374256992569e-10,0.00172592791573394,5.01978657260644e-11,0.000754800374768816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.252620367177381,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","G07",56800000,37390.4834683099,89200000,38449.3150672646,4,15,0.863072916666667,0.59068465573286,5152,10987,0.0535,0.1165,1,0.112836178464715,0.215566983460212,0.221660983141583,0.74392280810529,0.750867910153636,0.753708496827659,0.746284874976169,0.224186189893603,0.217626882969815,3.94667654062924,6.11785905279073,2.17118251216149,0.109584591177884,0.0967835515639245,0.0438965456103105,0.0109741364025776,16.4612046038664,5.7327759889693e-08,0.830834978960092,0.00633126925877999,1.11466008077112e-10,0.00160420272439417,0.0158293740141902,1.77459349934868e-10,0.00258740416828817,5.01978657260644e-11,0.000754800374768816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.116527340197532,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","H07",25300000,43965.1566007905,41300000,39918.7969249395,4,15,0.863072916666667,0.678638208382527,2725,7833,0.0295,0.0785,1,0.122514526058378,0.255270974872755,0.230307195555364,0.787047489957128,0.760506554740575,0.753708496827659,0.746284874976169,0.224186189893603,0.217626882969815,1.75793867038591,2.83259617578764,1.07465750540172,0.119262938771548,0.0731127788657065,0.0202257729120925,0.00505644322802312,7.58466484203468,5.80769761520952e-08,0.841728098590958,0.00292949980207435,1.15790506010844e-10,0.00166644027543421,0.0105112177525999,2.54508904421304e-10,0.00371080701246696,5.01978657260644e-11,0.000754800374768816,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.124104111416972,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","E08",81900000,37312.8785225885,148500000,37117.5667272727,3,19,1.01835416666667,0.657221897839212,20566,38829,0.0905,0.17375,1,0.19836198912791,0.215124782619754,0.214014553314577,0.743413780732076,0.742132689054181,0.751961696586471,0.750524016786103,0.222631073033255,0.221356564077897,5.67339462277065,10.2610888129052,4.58769419013454,0.197523772911754,0.0769428478927821,0.0419553086141048,0.0139851028713683,15.7332407302893,4.68600139142408e-08,0.677396735784712,0.0337995794078502,4.12693277263128e-10,0.00595755833239464,0.0729254317699262,4.91080348619031e-10,0.00710698767933956,1.78532948965786e-10,0.00259773593634183,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.225761964599553,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","F08",37900000,38310.1030870712,77700000,37519.7016216216,3,19,1.01835416666667,0.745403488466537,10428,27044,0.0495,0.13075,1,0.23930138176174,0.220853288749729,0.216304625400426,0.74995478911555,0.74477037750361,0.751961696586471,0.750524016786103,0.222631073033255,0.221356564077897,2.62541704765577,5.36893333846958,2.74351629081381,0.238463165545584,0.0595181264109437,0.0245305871322663,0.00817686237742211,9.19897017459987,5.53097053659997e-08,0.799563521798445,0.014860151504074,3.92088430186648e-10,0.00566011084499606,0.0470766794138008,6.05877469933086e-10,0.00876834865437536,1.78532948965786e-10,0.00259773593634183,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.229727393768394,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","G08",18400000,38614.0957608696,3.9e+07,39198.02,3,19,1.01835416666667,0.813893145813126,5603,13553,0.0225,0.08175,1,0.250403660504902,0.222619566802816,0.226038690494445,0.751948741830565,0.755778825323791,0.751961696586471,0.750524016786103,0.222631073033255,0.221356564077897,1.27460880413895,2.69483140540944,1.42022260127049,0.249565444288746,0.0497495430974981,0.0147620038188207,0.00492066793960691,5.53575143205778,6.72899234093457e-08,0.97275755531399,0.00700791705921211,3.80865057565875e-10,0.00549809246292335,0.0204062348429501,5.23236790844875e-10,0.00757236048310401,1.78532948965786e-10,0.00259773593634183,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.204173074031869,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","H08",8700000,40227.205862069,24100000,39752.2556846473,3,19,1.01835416666667,0.866105177392739,2833,10650,0.0155,0.06475,1,0.339629604945357,0.232149914870662,0.22931619164148,0.762529474667691,0.759414175262829,0.751961696586471,0.750524016786103,0.222631073033255,0.221356564077897,0.602668293261351,1.66526761206071,1.06259931879936,0.338791388729201,0.0438243814001774,0.00883684212150004,0.00294561404050001,3.31381579556251,7.3082464253804e-08,1.05655277159403,0.00307056542340932,3.52938554414864e-10,0.00509495099998192,0.0152437923921097,6.32522505896668e-10,0.00915395956884435,1.78532948965786e-10,0.00259773593634183,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.242801309069672,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","E09",11400000,32945.0292105263,36100000,36435.1688642659,3,21,0.959375,0.758923466735967,7726,17808,0.02675,0.0825,1,0.384226503312796,0.191199549496022,0.21016553106487,0.714764126496203,0.737656696081517,0.719493408860773,0.760305026864424,0.195019968395361,0.230124155626367,0.745205426399751,2.53724945876568,1.79204403236593,0.408391987503149,0.0568990388915473,0.0171991786769247,0.0057330595589749,6.44969200384677,1.00329660165285e-07,1.46983137058113,0.0103377301546555,9.06818434618902e-10,0.0138723227024785,0.028395160502513,7.865695430059e-10,0.011191316015228,2.9984578227662e-11,-0.000300961240501515,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.217435261756991,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","F09",7100000,31346.9830985915,23600000,39663.0956779661,3,21,0.959375,0.819466145833333,3757,11800,0.01475,0.0525,1,0.400383975994766,0.182910552591593,0.228786815192847,0.704282201574142,0.7588293557829,0.719493408860773,0.760305026864424,0.195019968395361,0.230124155626367,0.464119169073529,1.65870047719862,1.19458130812509,0.424549460185118,0.0486186351735608,0.00891877495893818,0.00297292498631273,3.34454060960182,8.11576040695957e-08,1.1886364709676,0.00432073714016231,6.08554526783424e-10,0.00930954252285534,0.0172574740431091,7.3124890013174e-10,0.0104042135878897,2.9984578227662e-11,-0.000300961240501515,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.263174536788672,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","G09",2600000,33695.3715384615,17100000,39603.8192982456,3,21,0.959375,0.852777777777778,1933,7988,0.01675,0.0395,1,0.627855672827059,0.195176439216922,0.228435320322004,0.719685781690332,0.758440549379104,0.719493408860773,0.760305026864424,0.195019968395361,0.230124155626367,0.169959132336785,1.20185500678374,1.03189587444696,0.652021157017413,0.0448067728623252,0.00510691264770263,0.00170230421590088,1.91509224288848,8.29242433575609e-08,1.21008397351375,0.00193348382562251,7.43647625239426e-10,0.0113761690768766,0.0107634140708859,6.29439419350053e-10,0.00895566770544945,2.9984578227662e-11,-0.000300961240501515,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.350152709601002,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","H09",2200000,36676.7877272727,8300000,43850.2062650602,3,21,0.959375,0.874813090241343,1135,4760,0.01175,0.0245,1,0.442599384812761,0.211523043328904,0.254538036230882,0.739241525682413,0.786293506214174,0.719493408860773,0.760305026864424,0.195019968395361,0.230124155626367,0.143811573515742,0.583356523760531,0.439544950244789,0.466764869003114,0.042524680052839,0.00282481983821638,0.000941606612738793,1.05930743933114,7.68604624550072e-08,1.12490769801373,0.00101518453317191,4.61447515078142e-10,0.00705912958431534,0.00575313298278565,6.93148552142849e-10,0.00986212161595251,2.9984578227662e-11,-0.000300961240501515,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.293254327978988,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","E07",66300000,28035.3637556561,230700000,28295.1243042913,3,23,0.932505263157895,0.52885368307988,65499,72143,0.28,0.431,1,0.415642755995965,0.166503067816441,0.167753070269128,0.68256058474228,0.684264409524414,0.696155636109705,0.716747315001841,0.176651631575418,0.192795479380707,4.15018618061872,15.005018416661,10.8548322360423,0.428410503407954,0.118683013130983,0.0749600561841656,0.0249866853947219,28.1100210690621,7.10688967655083e-08,1.10942555491727,0.137291594863706,2.07076312011622e-09,0.0330808279167943,0.154317429193171,6.68909532696883e-10,0.0102843878566535,-5.73606746434256e-10,-0.00960597621122914,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.278580087317314,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","F07",44700000,29051.2938255034,137800000,30951.9863425254,3,23,0.932505263157895,0.619007776400315,36284,48830,0.15,0.274,1,0.375276618986678,0.17142744003339,0.180899330937958,0.689224286520766,0.701691333694535,0.696155636109705,0.716747315001841,0.176651631575418,0.192795479380707,2.79808932539452,8.96268546950971,6.16459614411518,0.388044366398669,0.0858323931431345,0.042109436196317,0.0140364787321057,15.7910385736189,6.36520683801924e-08,0.994002431761308,0.0671823732605342,1.50296137048175e-09,0.024010088831264,0.0962300998407038,6.98331638902059e-10,0.0107367485078072,-5.73606746434256e-10,-0.00960597621122914,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.280775127814269,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","G07",2.4e+07,30803.203125,82200000,34351.2278345499,3,23,0.932505263157895,0.680861785829135,17076,35734,0.074,0.178,1,0.410367157238063,0.180145604694141,0.198697386713558,0.700715432871576,0.723987682870728,0.696155636109705,0.716747315001841,0.176651631575418,0.192795479380707,1.502329839138,5.34639147745789,3.84406163831989,0.423134904650053,0.0705497428988533,0.0268267859520357,0.00894226198401191,10.0600447320134,7.09331951608949e-08,1.10735895231801,0.0269890275611862,1.12454281504942e-09,0.0179647816731589,0.0659521223866191,8.02337255311668e-10,0.0123358199010855,-5.73606746434256e-10,-0.00960597621122914,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.276469521732215,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","H07",10600000,32542.2543396226,49300000,39391.1847261663,3,23,0.932505263157895,0.714555793967309,4773,22851,0.04,0.122,1,0.512356693310208,0.189087260853102,0.227177409941995,0.7121222403042,0.757045833917689,0.696155636109705,0.716747315001841,0.176651631575418,0.192795479380707,0.66352901228595,3.20653406129774,2.54300504901179,0.525124440722198,0.063871725699188,0.0201487687523705,0.00671625625079016,7.55578828213893,1.00032524537176e-07,1.56025215027214,0.00577215035977328,5.44542486771064e-10,0.00869916801359962,0.0383950559227018,7.78804379770828e-10,0.0119740053243541,-5.73606746434256e-10,-0.00960597621122914,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.251812762735489,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","E07",112800000,27644.2019858156,283500000,31802.7841058201,3,25,0.886520833333333,0.51057217847769,19930,62885,0.0535,0.16425,1,0.307198594701283,0.164632485115949,0.185249834750576,0.679994871354394,0.707271897491856,0.693121345456493,0.718166003244963,0.174351803159003,0.193942571589508,7.02053811193232,18.4871694709909,11.4666313590585,0.322745693380912,0.127008019273611,0.0782865951679338,0.0260955317226446,29.3574731879752,5.28328910798275e-08,0.826310512937126,0.0325389722416767,2.88466065972311e-10,0.00463482595249678,0.130689876919528,4.60987220174703e-10,0.00706922047339914,2.92106400958747e-10,0.00431643971262603,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.280878943611555,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","F07",45700000,29586.8668708972,142400000,31573.9928230337,3,25,0.886520833333333,0.612699502555677,8058,36412,0.0355,0.11125,1,0.378847233692573,0.174062091466013,0.184073144703098,0.692737224232746,0.705771206722623,0.693121345456493,0.718166003244963,0.174351803159003,0.193942571589508,2.84431375634138,9.28597154380634,6.44165778746496,0.394394332372201,0.0871014028519816,0.0383799787463049,0.0127933262487683,14.3924920298643,5.63863060129937e-08,0.881188891520489,0.0108776476826264,2.38022925221585e-10,0.00382434872326402,0.0674692505783778,4.7380091698299e-10,0.00726571799839072,2.92106400958747e-10,0.00431643971262603,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.309187456361045,"Negative","Yes","No","Rod","Aerobic"
"21_21_02","G07",22800000,30022.6790350877,6.1e+07,34821.272704918,3,25,0.886520833333333,0.665141054613936,3966,24982,0.0215,0.06125,1,0.328037776070971,0.176225800705271,0.201246689565991,0.695595809070223,0.72707080732152,0.693121345456493,0.718166003244963,0.174351803159003,0.193942571589508,1.41904493751824,3.97783893379345,2.55879399627521,0.343584874750601,0.0734935539352637,0.024772129829587,0.00825737660986234,9.28954868609513,7.97728505677924e-08,1.2473643546326,0.00461324775364308,2.02335427791363e-10,0.00325095254679614,0.0427689823636598,7.01130858420653e-10,0.0107518135036386,2.92106400958747e-10,0.00431643971262603,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sp.",0.215962186853571,"Negative","Yes","No","Rod","Aerobic"
